Char_Left,Char_Right,Char_All,HwSim_LA,HwSim_RA,HwSim_LR,Cos_LMD,Cos_ST,hw_if_left,cos_if_left,form,nPD,nSememes,POS_first,freq,semefreq_first,concreteness,concreteness_left,concreteness_right,POS_first_left,POS_first_right,isDict
留,出,留出,1.0,0.625,0.625,0.4079975508499956,0.4811104144397496,1,1,-1,1,1,verb,-1,1,-1,2327376,23324245,verb,verb,0
留,影,留影,0.4545454545454545,1.0,0.3333333333333333,0.4950247552590683,0.2715368557402741,0,1,述宾,3,2,verb,25198,2,25198,2327376,1166148,verb,noun,1
留,任,留任,0.3846153846153846,1.0,0.59,0.6058114387059953,0.3687163387540936,0,0,-1,3,8,verb,27092,8,27092,2327376,1869955,verb,verb,1
留,置,留置,1.0,0.7037037037037037,0.7037037037037037,0.5741411237102834,0.372512739504607,1,0,-1,1,1,verb,32074,1,32074,2327376,1813326,verb,verb,0
留,待,留待,0.3333333333333333,1.0,1.0,0.6024642448220494,0.4862598285595336,0,0,-1,1,1,verb,14864,1,14864,2327376,1323625,verb,verb,1
留,成,留成,1.0,0.4418604651162791,0.6,0.4204626843423947,0.3657276233407458,1,1,-1,1,1,verb,16345,1,16345,2327376,10176702,verb,verb,1
畜,生,畜生,1.0,0.4633333333333334,0.4633333333333334,0.4419590887992992,0.4724824113303527,1,1,-1,4,1,noun,92610,1,92610,237161,4223429,noun,verb,1
畜,类,畜类,1.0,0.2142105263157894,0.2142105263157894,0.3836102209089268,0.4898613166167326,1,1,-1,1,1,noun,2343,1,2343,237161,3542739,noun,noun,1
畜,舍,畜舍,0.3566666666666667,1.0,0.4666666666666667,0.3611954521857102,0.3754244475986066,0,1,-1,1,3,noun,-1,3,-1,237161,561905,noun,verb,0
畜,栏,畜栏,0.3566666666666667,1.0,0.3566666666666667,0.4417697241165434,0.4434822105878957,0,1,-1,3,3,noun,-1,3,-1,237161,334162,noun,noun,0
略,为,略为,1.0,0.3333333333333333,0.3333333333333333,0.2511140036554512,0.6118931195886738,1,1,-1,4,1,adv,25654,1,25654,857487,57419345,adv,verb,1
略,作,略作,1.0,0.3333333333333333,0.3333333333333333,0.382312527553832,0.5722631469401389,1,1,-1,1,1,adv,12079,1,12079,857487,7189397,adv,verb,0
略,加,略加,1.0,0.3099999999999999,0.3099999999999999,0.3543511315548864,0.5148080092832155,1,1,-1,2,1,adv,11587,1,11587,857487,5526163,adv,verb,0
略,表,略表,0.28,1.0,0.28,0.4053493357730029,0.4064567772007854,0,1,-1,1,1,verb,2259,1,2259,857487,2602315,adv,noun,0
番,茄,番茄,0.2700222222222222,1.0,0.2700222222222222,0.7092513699950203,0.4605187412611735,0,0,-1,2,4,noun,192908,4,192908,389259,80473,classifier,noun,1
番,薯,番薯,0.2700222222222222,1.0,0.2700222222222222,0.7885433089542154,0.5347259111039951,0,0,-1,2,4,noun,49788,4,49788,389259,192989,classifier,noun,1
畲,族,畲族,1.0,0.2878947368421052,0.2878947368421052,0.3447041615020286,0.5850280739131131,1,1,-1,1,2,noun,9933,2,9933,41202,979281,noun,noun,1
畸,形,畸形,1.0,0.2299999999999999,0.2299999999999999,0.3651301563387318,0.5554911673655918,1,1,定中,12,4,noun,208405,4,208405,41581,1035735,adj,noun,1
疏,忽,疏忽,1.0,0.4285714285714285,0.5,0.5519109273452365,0.3846950343911077,1,0,-1,10,2,verb,76793,2,76793,159319,350648,adj,adv,1
疏,导,疏导,1.0,0.8,0.625,0.46240604844435,0.4142659493821462,1,1,连谓,2,2,verb,86835,2,86835,159319,721060,adj,verb,1
疏,离,疏离,0.375,1.0,0.8181818181818182,0.4179371404643647,0.3519107946199806,0,1,-1,3,1,verb,-1,1,-1,159319,1951415,adj,verb,1
疏,于,疏于,1.0,0.282051282051282,0.4,0.3835813794579368,0.3793465932649356,1,1,-1,1,1,verb,24755,1,24755,159319,16032510,adj,noun,0
疏,泄,疏泄,0.5,1.0,0.7037037037037037,0.5729760628800477,0.526699154553788,0,0,-1,1,1,verb,-1,1,-1,159319,360654,adj,verb,0
疏,朗,疏朗,1.0,0.4,0.4,0.3684037632411117,0.5016347657005046,1,1,联合,1,1,adj,2873,1,2873,159319,263544,adj,adj,1
疏,失,疏失,0.2633333333333333,1.0,0.5,0.4785381987516343,0.3486386467573558,0,1,-1,3,2,noun,2716,2,2716,159319,831203,adj,verb,1
疏,理,疏理,0.6,1.0,0.6,0.3498814735623066,0.4723099017771451,0,1,-1,1,1,verb,3262,1,3262,159319,1336681,adj,verb,0
疏,淡,疏淡,1.0,0.5,0.5,0.5421452336762422,0.6320228820517558,1,0,-1,3,2,adj,2591,2,2591,159319,1115330,adj,adj,0
疏,落,疏落,1.0,0.2941176470588235,0.8181818181818182,0.4148552044186787,0.5744273369387168,1,1,-1,3,1,adj,1766,1,1766,159319,1924707,adj,verb,1
疏,懒,疏懒,0.36,1.0,0.36,0.5231764543921076,0.5875020448727277,0,0,-1,4,2,adj,985,2,985,159319,311595,adj,adj,1
疏,放,疏放,0.5151515151515151,1.0,0.6923076923076923,0.3032066176467209,0.4179857292874319,0,1,联合,1,1,verb,386,1,386,159319,5784906,adj,verb,1
疑,问,疑问,1.0,0.38,0.3103448275862069,0.5730453128528408,0.5989663057335118,1,0,-1,3,4,noun,307060,4,307060,284578,6740338,verb,verb,1
疑,惑,疑惑,1.0,0.5384615384615384,0.5384615384615384,0.5248986382369889,0.6065282488770276,1,0,-1,1,1,verb,239232,1,239232,284578,66795,verb,verb,1
疑,虑,疑虑,1.0,0.8615384615384615,0.8615384615384615,0.4812746913403087,0.5919059696280659,1,1,-1,2,2,noun,100179,2,100179,284578,72874,verb,verb,1
疑,心,疑心,1.0,0.4754545454545454,0.4754545454545454,0.5146610419384088,0.564830058849779,1,0,述宾,2,2,noun,38037,2,38037,284578,8813238,verb,noun,1
疑,难,疑难,0.282051282051282,1.0,0.3488372093023256,0.5176249643664469,0.4585147195542597,0,0,-1,2,1,adj,52932,1,52932,284578,3149843,verb,verb,1
疑,云,疑云,1.0,0.2783870967741935,0.3333333333333333,0.3937173232915733,0.5060976111061446,1,1,-1,1,2,noun,14492,2,14492,284578,1538719,verb,noun,1
疑,团,疑团,1.0,0.38,0.38,0.3536407799591634,0.3858788970721737,1,1,-1,1,2,noun,10977,2,10977,284578,2641624,verb,noun,1
疑,义,疑义,1.0,0.3299999999999999,0.3299999999999999,0.4380308759978027,0.4436400841192767,1,1,-1,2,2,noun,10819,2,10819,284578,695852,verb,noun,1
疑,窦,疑窦,1.0,0.2878947368421052,0.2878947368421052,0.3992391804920721,0.555904466725128,1,1,-1,2,2,noun,8263,2,8263,284578,139920,verb,noun,1
疑,忌,疑忌,1.0,0.5555555555555556,0.5555555555555556,0.4122234409240604,0.491255152227422,1,1,-1,1,1,verb,1873,1,1873,284578,321025,verb,verb,1
疑,惧,疑惧,1.0,0.2274358974358974,0.5384615384615384,0.5137016501977394,0.6029240054643523,1,0,-1,2,2,noun,3608,2,3608,284578,112626,verb,verb,1
疑,念,疑念,1.0,0.2274358974358974,0.6363636363636364,0.4719325060493507,0.6274131083556482,1,1,-1,2,2,noun,1791,2,1791,284578,840215,verb,verb,0
疖,子,疖子,1.0,0.3299999999999999,0.3299999999999999,0.258543675679203,0.6024970029479051,1,1,-1,2,1,noun,1695,1,1695,6050,4674640,noun,noun,1
疝,气,疝气,1.0,0.4074074074074074,0.4074074074074074,0.2884903040089973,0.5607896673670579,1,1,-1,2,1,noun,5878,1,5878,40182,3166410,noun,verb,1
疤,痕,疤痕,1.0,0.73,0.73,0.3446768756848027,0.7698931324923257,1,1,-1,5,2,noun,70281,2,70281,102459,205205,noun,noun,1
疤,瘌,疤瘌,1.0,0.3566666666666667,0.3566666666666667,0.4970162021677199,0.5292121621440509,1,1,-1,4,2,noun,1710,2,1710,102459,1131,noun,char,1
疥,虫,疥虫,0.2925,1.0,0.3151851851851851,0.4587156898506406,0.6510767041001992,0,1,-1,1,1,noun,-1,1,-1,4729,639122,noun,noun,1
疮,疤,疮疤,0.3151851851851851,1.0,0.3151851851851851,0.5466247602387868,0.5892999335181088,0,0,定中,1,2,noun,3643,2,3643,46295,102459,noun,noun,1
疮,口,疮口,1.0,0.2633333333333333,0.9705454545454544,0.2596403451573223,0.5887293093707229,1,1,-1,1,1,noun,1299,1,1299,46295,4395540,noun,noun,1
疲,软,疲软,1.0,0.3,0.3,0.4452586360120459,0.4802544833893803,1,1,联合,3,3,verb,105994,3,105994,163883,898604,verb,adj,1
疲,弱,疲弱,1.0,0.3,0.3,0.459131766273098,0.480876158963666,1,1,-1,1,1,verb,46575,1,46575,163883,1273865,verb,adj,1
疾,苦,疾苦,0.7142857142857143,1.0,0.7142857142857143,0.594201827209773,0.4359013823928033,0,0,-1,2,1,noun,32886,1,32886,386934,1451321,noun,adj,1
疾,患,疾患,1.0,0.7142857142857143,0.7142857142857143,0.6161662231671582,0.6050517916255703,1,0,-1,2,1,noun,46001,1,46001,386934,1204344,noun,verb,1
病,患,病患,1.0,0.7142857142857143,0.7894736842105263,0.5144968418942175,0.6469917349382439,1,0,-1,4,5,noun,28473,5,28473,2893603,1204344,noun,verb,1
病,痛,病痛,1.0,0.3333333333333333,0.8095238095238095,0.4798397754991062,0.6199091096160692,1,1,-1,5,1,noun,50811,1,50811,2893603,2058117,noun,noun,1
病,倒,病倒,1.0,0.6521739130434783,0.6521739130434783,0.3701407541984257,0.4224873416246487,1,1,-1,5,1,verb,32407,1,32407,2893603,2399404,noun,verb,0
病,根,病根,1.0,0.73,0.5294117647058824,0.3211143618666762,0.4921085508013716,1,1,定中,2,3,noun,13421,3,13421,2893603,1712841,noun,noun,1
病,残,病残,1.0,0.3333333333333333,0.8095238095238095,0.5330745423555459,0.534043164065354,1,0,-1,1,1,noun,10044,1,10044,2893603,688025,noun,adj,1
痔,漏,痔漏,1.0,0.3,0.3,0.3756306208056892,0.561711128638577,1,1,-1,1,1,noun,227,1,227,38764,388172,noun,verb,0
痛,苦,痛苦,0.6066666666666666,1.0,0.6066666666666666,0.486977119481971,0.6695465119140861,0,1,-1,12,4,noun,1362101,4,1362101,2058117,1451321,noun,adj,1
痛,快,痛快,0.5555555555555556,1.0,0.6363636363636364,0.5276620606017142,0.5054351748934398,0,0,状中,5,4,adj,141837,4,141837,2058117,8057227,noun,verb,1
痛,哭,痛哭,0.3454545454545454,1.0,0.3454545454545454,0.6312660336682061,0.6214672608975588,0,0,-1,4,1,verb,62300,1,62300,2058117,2479603,noun,verb,1
痛,心,痛心,1.0,0.2631578947368421,0.4754545454545454,0.4911069017961709,0.4884525416811786,1,1,-1,4,1,verb,83895,1,83895,2058117,8813238,noun,noun,1
痛,楚,痛楚,0.6066666666666666,1.0,0.6066666666666666,0.4105005222312793,0.5861416454751286,0,1,-1,5,4,noun,53643,4,53643,2058117,383186,noun,noun,1
痛,悔,痛悔,0.7777777777777778,1.0,0.7777777777777778,0.6536900715315681,0.5667278437590408,0,0,-1,5,1,verb,3331,1,3331,2058117,233451,noun,verb,1
痛,悼,痛悼,0.3454545454545454,1.0,0.3454545454545454,0.7342721719670156,0.5907031580949622,0,0,-1,1,1,verb,1717,1,1717,2058117,29891,noun,verb,1
痛,恶,痛恶,0.5384615384615384,1.0,0.5555555555555556,0.5994086485299733,0.4489522581309948,0,0,-1,2,1,verb,920,1,920,2058117,520605,noun,verb,1
痛,歼,痛歼,0.36,1.0,0.36,0.7214768619922163,0.4253256076131268,0,0,-1,1,1,verb,1094,1,1094,2058117,53506,noun,verb,0
痞,子,痞子,1.0,0.7916428571428571,0.7916428571428571,0.3513115405555574,0.5615588217550371,1,1,-1,2,4,noun,21577,4,21577,25580,4674640,noun,noun,1
痞,块,痞块,1.0,0.4285714285714285,0.4285714285714285,0.4217586283211323,0.3717841795313554,1,1,-1,1,1,noun,551,1,551,25580,3871951,noun,adj,1
痴,呆,痴呆,0.4545454545454545,1.0,0.6363636363636364,0.4700642704080495,0.4861242617505671,0,1,联合,4,2,adj,91904,2,91904,264754,949165,verb,verb,1
痴,肥,痴肥,0.36,1.0,0.4545454545454545,0.6149846097613836,0.544919866881648,0,0,-1,2,1,adj,-1,1,-1,264754,885961,verb,adj,1
痴,梦,痴梦,0.2472413793103448,1.0,0.4285714285714285,0.4562104488805956,0.598463353799136,0,1,-1,1,2,noun,-1,2,-1,264754,2302502,verb,noun,1
痴,长,痴长,0.4285714285714285,1.0,0.4545454545454545,0.4302705101574106,0.4924754760128186,0,1,-1,1,1,adj,-1,1,-1,264754,8800220,verb,verb,1
瘘,管,瘘管,1.0,0.4285714285714285,0.4285714285714285,0.2334712328476564,0.6146428002801072,1,1,-1,1,1,noun,8214,1,8214,65108,3367058,noun,noun,1
瘙,痒,瘙痒,0.2157142857142857,1.0,0.2157142857142857,0.5591229835437234,0.843801332366973,0,0,-1,1,1,verb,41450,1,41450,507,170717,noun,verb,1
瘢,痕,瘢痕,1.0,0.73,0.73,0.4616193823090504,0.5756320001139861,1,1,-1,4,2,noun,47778,2,47778,48264,205205,noun,noun,1
瘤,子,瘤子,1.0,0.33,0.33,0.21249733315516,0.5997303800955966,1,1,-1,1,2,noun,4932,2,4932,479913,4674640,noun,noun,1
瘤,牛,瘤牛,0.2925,1.0,0.2925,0.5394356532209568,0.4411873956820729,0,0,-1,1,1,noun,-1,1,-1,479913,2731763,noun,noun,0
瘦,弱,瘦弱,0.3846153846153846,1.0,0.5555555555555556,0.4339040848231525,0.5665299954458265,0,1,-1,2,1,adj,38960,1,38960,1219941,1273865,adj,adj,1
瘦,小,瘦小,1.0,0.4,0.5555555555555556,0.4349848520459879,0.6013609215784569,1,1,-1,1,1,adj,46674,1,46674,1219941,20674943,adj,adj,1
瘦,削,瘦削,1.0,0.282051282051282,0.3,0.4503805591636446,0.5274325945625437,1,1,-1,2,1,adj,20104,1,20104,1219941,165948,adj,verb,1
瘦,煤,瘦煤,0.2499999999999999,1.0,0.2499999999999999,0.7093197448477058,0.4852066754593112,0,0,-1,2,3,noun,845,3,845,1219941,860367,adj,noun,0
瘫,痪,瘫痪,1.0,0.2545283018867924,0.2545283018867924,0.3644066158728176,0.5476305994757085,1,1,-1,7,3,verb,151098,3,151098,89694,32082,verb,char,1
瘴,气,瘴气,1.0,0.73,0.73,0.3876162096051196,0.7472441788442652,1,1,-1,1,2,noun,3912,2,3912,13974,3166410,noun,verb,1
瘴,疠,瘴疠,0.3151851851851851,1.0,0.3151851851851851,0.4387635212189451,0.7350234729141101,0,1,-1,1,1,noun,752,1,752,13974,1092,noun,noun,1
癃,闭,癃闭,1.0,0.2888888888888888,0.2888888888888888,0.3288251287318747,0.5650271302228492,1,1,-1,2,1,noun,-1,1,-1,2372,465561,adj,verb,1
癔,病,癔病,0.2759459459459459,1.0,0.2759459459459459,0.5849866638236564,0.5970245580850434,0,0,-1,2,1,noun,2407,1,2407,659,2893603,char,noun,0
癫,痫,癫痫,0.28,1.0,0.28,0.5859936147781202,0.6864666896987801,0,0,-1,1,1,noun,72266,1,72266,76803,8465,verb,noun,1
登,临,登临,1.0,0.5862068965517241,0.73,0.5047584772147278,0.519787322651199,1,0,-1,2,2,verb,9041,2,9041,627684,513408,verb,verb,1
登,载,登载,1.0,0.8333333333333334,1.0,0.4447736195119379,0.3809519228775339,1,1,-1,2,1,verb,30983,1,30983,627684,1940880,verb,verb,1
白,色,白色,1.0,0.2633333333333333,0.2633333333333333,0.5009156775804227,0.7166073933486596,1,0,-1,2,3,noun,892287,3,892287,3109093,2462542,adj,noun,1
白,酒,白酒,0.3,1.0,0.3,0.7488122486258382,0.6184988392751405,0,0,-1,4,1,noun,179961,1,179961,3109093,2310770,adj,noun,1
白,菜,白菜,0.3142857142857143,1.0,0.3142857142857143,0.6530788345038903,0.5842678596065324,0,0,-1,2,4,noun,155023,4,155023,3109093,1686135,adj,noun,1
白,糖,白糖,0.2499999999999999,1.0,0.3142857142857143,0.7214244595745616,0.6073032075662285,0,0,-1,2,3,noun,139469,3,139469,3109093,1022424,adj,noun,1
白,嫩,白嫩,0.5,1.0,0.5,0.6337310472925164,0.6116336043727881,0,0,-1,1,1,adj,27012,1,27012,3109093,351618,adj,adj,1
白,醋,白醋,0.2499999999999999,1.0,0.2633333333333333,0.7221207984555698,0.6733637873852582,0,0,-1,1,3,noun,17644,3,17644,3109093,273451,adj,noun,1
白,水,白水,0.3,1.0,1.0,0.4765773040802551,0.7074033538789227,0,1,-1,1,1,noun,36587,1,36587,3109093,8153040,adj,noun,1
白,搭,白搭,1.0,0.282051282051282,0.4871794871794871,0.4802288739147552,0.4045704707284034,1,1,-1,2,1,adj,15458,1,15458,3109093,839143,adj,verb,1
白,净,白净,1.0,0.5,0.5,0.4276641571985575,0.51523670208952,1,1,-1,1,1,adj,21393,1,21393,3109093,1380450,adj,verb,1
白,蚁,白蚁,0.3,1.0,0.3,0.6822748478041649,0.5343917425890896,0,0,-1,2,1,noun,23352,1,23352,3109093,73985,adj,noun,1
白,鹭,白鹭,0.3,1.0,0.3,0.6420562301303094,0.6051976380568584,0,0,-1,1,1,noun,34267,1,34267,3109093,67087,adj,noun,1
白,送,白送,0.4285714285714285,1.0,0.4285714285714285,0.6621840490779716,0.450718858110066,0,0,-1,1,1,verb,-1,1,-1,3109093,4686241,adj,verb,0
白,日,白日,0.3142857142857143,1.0,0.3566666666666667,0.55171044181578,0.5690354645939272,0,0,定中,3,3,noun,16022,3,16022,3109093,42260866,adj,noun,1
白,花,白花,0.4871794871794871,1.0,1.0,0.6006089855514466,0.6727915261309896,0,0,-1,2,2,noun,31257,2,31257,3109093,4562491,adj,noun,0
白,面,白面,0.2499999999999999,1.0,0.5,0.4839098799495415,0.5915060908012799,0,1,-1,2,3,noun,26476,3,26476,3109093,5188966,adj,classifier,1
白,果,白果,0.3142857142857143,1.0,0.4545454545454545,0.5369714109219994,0.5733853201149742,0,0,-1,1,1,noun,15794,1,15794,3109093,1186003,adj,noun,1
白,布,白布,0.2499999999999999,1.0,1.0,0.5926253183106092,0.6246174038761079,0,0,-1,2,3,noun,21951,3,21951,3109093,1507474,adj,verb,0
白,杨,白杨,0.3142857142857143,1.0,1.0,0.5468231385964716,0.5253635117653159,0,0,-1,1,1,noun,26320,1,26320,3109093,845130,adj,noun,1
白,狐,白狐,0.3,1.0,0.3,0.6699136972871853,0.6533633375974831,0,0,-1,2,1,noun,5495,1,5495,3109093,167881,adj,noun,0
白,米,白米,0.2499999999999999,1.0,1.0,0.4498251952282894,0.5297939103183467,0,1,-1,2,3,noun,19641,3,19641,3109093,5878861,adj,classifier,1
白,粉,白粉,0.3,1.0,1.0,0.5036733891919298,0.6088151056403213,0,0,-1,2,3,noun,16490,3,16490,3109093,2102834,adj,adj,1
白,熊,白熊,0.3,1.0,1.0,0.726971661180509,0.6452538253880126,0,0,-1,2,1,noun,8957,1,8957,3109093,599495,adj,noun,1
白,鱼,白鱼,0.3,1.0,1.0,0.6737431274886247,0.6094420471685016,0,0,-1,1,1,noun,3384,1,3384,3109093,2028606,adj,noun,0
白,鲸,白鲸,0.24,1.0,0.24,0.7895745367280689,0.5042315115978746,0,0,-1,1,2,noun,318,2,318,3109093,69119,adj,noun,0
白,灰,白灰,0.2499999999999999,1.0,0.6666666666666666,0.5850821385795384,0.6464851399902813,0,0,-1,1,2,noun,11054,2,11054,3109093,923838,adj,adj,1
白,桦,白桦,0.3142857142857143,1.0,0.3142857142857143,0.6008914585374523,0.6169178428117313,0,0,-1,2,1,noun,12571,1,12571,3109093,23664,adj,noun,1
白,灼,白灼,0.5,1.0,0.5,0.5004352720536301,0.3747158082989799,0,0,-1,1,1,verb,359,1,359,3109093,63707,adj,adj,0
白,薯,白薯,0.3142857142857143,1.0,0.3142857142857143,0.6742572243931033,0.568840142447917,0,0,-1,2,4,noun,9322,4,9322,3109093,192989,adj,noun,1
白,胖,白胖,0.5,1.0,0.5,0.5877144531301705,0.5482969321869189,0,0,-1,1,1,adj,-1,1,-1,3109093,865527,adj,adj,0
白,矾,白矾,0.3142857142857143,1.0,0.3142857142857143,0.5438331300020982,0.4849917523203051,0,0,-1,1,1,noun,2094,1,2094,3109093,14404,adj,noun,1
白,垩,白垩,0.3142857142857143,1.0,0.4871794871794871,0.546776112971967,0.5422622908469534,0,0,-1,1,1,noun,6080,1,6080,3109093,6360,adj,noun,1
白,鲢,白鲢,0.3,1.0,0.3,0.7803519621307067,0.6167489887166477,0,0,-1,1,1,noun,1671,1,1671,3109093,5887,adj,noun,1
白,忙,白忙,1.0,0.3333333333333333,0.3548387096774194,0.5537326257410347,0.3186751924147439,1,0,-1,1,1,adj,3716,1,3716,3109093,1911546,adj,verb,0
白,陶,白陶,0.2499999999999999,1.0,1.0,0.4998018965222937,0.4275658905350784,0,1,-1,2,2,noun,339,2,339,3109093,167687,adj,noun,1
白,鼬,白鼬,0.3,1.0,0.3,0.6550985410751169,0.4014355816571806,0,0,-1,1,1,noun,-1,1,-1,3109093,10450,adj,noun,0
百,把,百把,1.0,0.2857142857142857,0.2857142857142857,0.3935317037853741,0.4990596969388114,1,1,-1,1,1,num,-1,1,-1,-1,25511304,num,classifier,0
皂,片,皂片,1.0,0.4069230769230768,0.4069230769230768,0.3582637522568893,0.4215222495421427,1,1,-1,1,2,noun,4118,2,4118,67427,5059940,adj,noun,0
皂,甙,皂甙,0.4633333333333334,1.0,0.4633333333333334,0.6790142160892614,0.6790311177255144,0,0,-1,1,1,noun,-1,1,-1,67427,48731,adj,noun,0
皮,鞭,皮鞭,0.4772105263157895,1.0,1.0,0.6071255513120628,0.6223868568949318,0,0,-1,1,2,noun,14589,2,14589,1661628,122740,verb,noun,0
皮,箱,皮箱,0.4778717948717949,1.0,0.73,0.6562932732916531,0.5309539697962531,0,0,-1,2,2,noun,17489,2,17489,1661628,917157,verb,classifier,0
皮,影,皮影,0.4074074074074074,1.0,0.4545454545454545,0.438074860040525,0.3395329776801717,0,1,-1,1,1,noun,3100,1,3100,1661628,1166148,verb,noun,0
皮,艇,皮艇,0.4069230769230769,1.0,0.4069230769230769,0.7602048337281778,0.4598153147152927,0,0,-1,1,1,noun,6670,1,6670,1661628,112860,verb,noun,1
皮,筏,皮筏,0.4069230769230769,1.0,0.4069230769230769,0.7219366916974361,0.4940695379712204,0,0,-1,2,1,noun,4683,1,4683,1661628,14660,verb,noun,0
皮,糖,皮糖,0.4633333333333334,1.0,0.8078571428571428,0.5306029513218063,0.5204238860139903,0,0,-1,1,2,noun,491,2,491,1661628,1022424,verb,noun,1
皱,纹,皱纹,1.0,0.4681818181818181,0.4681818181818181,0.5269771354269186,0.5729096785069324,1,0,-1,5,2,noun,168118,2,168118,321971,505807,noun,noun,1
皱,起,皱起,1.0,0.394,0.394,0.3063158260179601,0.693214924716789,1,1,-1,1,2,verb,-1,2,-1,321971,11487882,noun,verb,0
皱,褶,皱褶,1.0,0.2358823529411764,1.0,0.5970711913248392,0.7194591075546577,1,0,-1,2,2,noun,13036,2,13036,321971,27100,noun,adj,0
皱,紧,皱紧,1.0,0.2633333333333333,0.4,0.4268116852585066,0.7111569640062025,1,1,-1,1,2,verb,-1,2,-1,321971,1260345,noun,adj,0
皱,缩,皱缩,1.0,0.2633333333333333,0.2653061224489796,0.5062237472831259,0.528324196990642,1,0,-1,5,2,verb,-1,2,-1,321971,399051,noun,verb,0
皱,折,皱折,1.0,0.282,0.73,0.4214301684568312,0.5095403958061617,1,1,-1,1,2,noun,4476,2,4476,321971,1201290,noun,verb,0
皱,巴,皱巴,1.0,0.4,0.4789333333333333,0.308305495485543,0.4941608130440851,1,1,-1,1,1,adj,-1,1,-1,321971,1817799,noun,noun,0
皱,痕,皱痕,1.0,0.73,0.73,0.4916290952699511,0.6425478764801746,1,1,-1,6,2,noun,432,2,432,321971,205205,noun,noun,0
盆,子,盆子,1.0,0.487025974025974,0.487025974025974,0.2887329031560535,0.6168574889691671,1,1,-1,1,3,noun,12405,3,12405,444317,4674640,noun,noun,1
盆,花,盆花,0.3437931034482758,1.0,0.7692368421052631,0.4120482113709438,0.6739947634441613,0,1,-1,1,1,noun,9474,1,9474,444317,4562491,noun,noun,1
益,友,益友,0.2499999999999999,1.0,0.4545454545454545,0.4864810164193047,0.5333154038687538,0,1,-1,1,2,noun,6152,2,6152,314206,2954282,adv,noun,1
益,发,益发,1.0,0.3333333333333333,0.3333333333333333,0.4792117178596462,0.251519829029259,1,1,-1,2,1,adv,10181,1,10181,314206,7143812,adv,noun,1
盎,然,盎然,1.0,0.2209090909090909,0.2209090909090909,0.4506319274174337,0.499725305240157,1,1,-1,3,1,adj,27613,1,27613,32407,829162,adj,adv,1
盐,酸,盐酸,0.73,1.0,0.73,0.5169142491958261,0.7477270867033117,0,0,-1,2,1,noun,76159,1,76159,847357,808391,noun,adj,1
盐,巴,盐巴,1.0,0.407,0.407,0.2737898669164731,0.6178855278322141,1,1,-1,1,3,noun,9661,3,9661,847357,1817799,noun,noun,1
盐,粒,盐粒,1.0,0.3481818181818181,0.3481818181818181,0.4279557486472891,0.6528441265992209,1,1,-1,1,3,noun,-1,3,-1,847357,680883,noun,noun,0
盐,卤,盐卤,1.0,0.2299999999999999,0.2299999999999999,0.4472829036023001,0.732905309500165,1,1,-1,1,3,noun,2477,3,2477,847357,104258,noun,verb,1
盐,花,盐花,1.0,0.4633333333333334,0.4633333333333334,0.3836329035934362,0.5210406687082416,1,1,-1,2,3,noun,-1,3,-1,847357,4562491,noun,noun,1
盐,霜,盐霜,1.0,0.5949999999999999,0.5949999999999999,0.4473933519821866,0.5062564791562089,1,1,-1,1,3,noun,-1,3,-1,847357,518921,noun,noun,1
监,管,监管,1.0,0.5121951219512195,0.5121951219512195,0.4908299732850482,0.5578883887812542,1,1,-1,2,1,verb,1427140,1,1427140,1529721,3367058,noun,noun,1
监,控,监控,1.0,0.4074074074074074,0.4074074074074074,0.5069922471769994,0.4502125768353385,1,0,-1,3,1,verb,502687,1,502687,1529721,1525548,noun,verb,1
监,测,监测,1.0,0.75,0.75,0.6637064456102441,0.5260278342537826,1,0,-1,1,1,verb,800968,1,800968,1529721,1216186,noun,verb,1
监,视,监视,1.0,0.8571428571428571,0.8571428571428571,0.5025274657352714,0.4808554624396499,1,0,-1,4,1,verb,194317,1,194317,1529721,915617,noun,verb,1
监,理,监理,1.0,0.4782608695652174,0.4782608695652174,0.447761249398383,0.4174477576296573,1,1,联合,2,4,noun,-1,4,-1,1529721,1336681,noun,verb,1
监,听,监听,1.0,0.5789473684210527,0.5789473684210527,0.5321545361665561,0.4527158411466498,1,0,-1,1,1,verb,27879,1,27879,1529721,6519997,noun,verb,1
监,察,监察,1.0,0.8518518518518519,0.8518518518518519,0.4241320705552747,0.7095268928716494,1,1,-1,2,1,verb,386809,1,386809,1529721,112076,noun,verb,1
盒,子,盒子,1.0,0.487025974025974,0.4841331168831169,0.3083207146392127,0.6390862104767007,1,1,-1,3,3,noun,141027,3,141027,649506,4674640,noun,noun,1
盔,甲,盔甲,0.5236190476190477,1.0,0.5236190476190477,0.3861264420143551,0.6745737819386277,0,1,-1,3,3,noun,41212,3,41212,19132,1680754,noun,noun,1
盖,子,盖子,1.0,0.8237058823529411,1.0,0.3077678815940543,0.5064772704628128,1,1,-1,5,5,noun,50432,5,50432,1022644,4674640,noun,noun,1
盖,碗,盖碗,0.7677432432432432,1.0,0.7677432432432432,0.667952091630449,0.5179775301229006,0,0,-1,1,3,noun,3660,3,3660,1022644,812983,noun,classifier,1
盖,菜,盖菜,0.7917563195146612,1.0,0.8226344792719918,0.6365489123400727,0.4855441351950751,0,0,-1,2,4,noun,242,4,242,1022644,1686135,noun,noun,1
盖,杯,盖杯,0.7677432432432432,1.0,0.7677432432432432,0.5487957645399661,0.4642490055874987,0,0,-1,1,3,noun,449,3,449,1022644,2603357,noun,classifier,0
